통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202105,전라남도,여수시,청각,심한 장애,869
202105,전라남도,여수시,언어,심한 장애,62
202105,전라남도,여수시,지적,심한 장애,1469
202105,전라남도,순천시,지적,심한 장애,1260
202105,전라남도,순천시,지체,심한 장애,1294
202105,전라남도,순천시,뇌병변,심한 장애,940
202105,전라남도,순천시,자폐성,심한 장애,170
202105,전라남도,순천시,정신,심한 장애,644
202105,전라남도,순천시,신장,심한 장애,369
202105,전라남도,순천시,심장,심한 장애,26
202105,전라남도,순천시,호흡기,심한 장애,76
202105,전라남도,순천시,간,심한 장애,7
202105,전라남도,순천시,안면,심한 장애,7
202105,전라남도,순천시,장루.요루,심한 장애,5
202105,전라남도,순천시,뇌전증,심한 장애,15
202105,전라남도,순천시,지체,심하지 않은 장애,6327
202105,전라남도,순천시,시각,심하지 않은 장애,1267
202105,전라남도,순천시,청각,심하지 않은 장애,1744
202105,전라남도,순천시,언어,심하지 않은 장애,70
202105,전라남도,순천시,시각,심한 장애,234
202105,전라남도,순천시,뇌병변,심하지 않은 장애,589
202105,전라남도,순천시,신장,심하지 않은 장애,107
202105,전라남도,순천시,심장,심하지 않은 장애,4
202105,전라남도,순천시,간,심하지 않은 장애,60
202105,전라남도,순천시,안면,심하지 않은 장애,5
202105,전라남도,순천시,장루.요루,심하지 않은 장애,50
202105,전라남도,순천시,뇌전증,심하지 않은 장애,39
202105,전라남도,순천시,청각,심한 장애,597
202105,전라남도,순천시,언어,심한 장애,59
202105,전라남도,나주시,지적,심한 장애,919
202105,전라남도,나주시,지체,심한 장애,718
202105,전라남도,나주시,뇌병변,심한 장애,373
202105,전라남도,나주시,자폐성,심한 장애,64
202105,전라남도,나주시,정신,심한 장애,613
202105,전라남도,나주시,신장,심한 장애,139
202105,전라남도,나주시,심장,심한 장애,4
202105,전라남도,나주시,호흡기,심한 장애,28
202105,전라남도,나주시,간,심한 장애,1
202105,전라남도,나주시,시각,심한 장애,138
202105,전라남도,나주시,안면,심한 장애,3
202105,전라남도,나주시,장루.요루,심한 장애,5
202105,전라남도,나주시,뇌전증,심한 장애,2
202105,전라남도,나주시,지체,심하지 않은 장애,3217
202105,전라남도,나주시,시각,심하지 않은 장애,679
202105,전라남도,나주시,청각,심하지 않은 장애,812
202105,전라남도,나주시,언어,심하지 않은 장애,30
202105,전라남도,나주시,뇌병변,심하지 않은 장애,293
202105,전라남도,나주시,신장,심하지 않은 장애,48
202105,전라남도,나주시,심장,심하지 않은 장애,1
202105,전라남도,나주시,청각,심한 장애,334
202105,전라남도,나주시,간,심하지 않은 장애,33
202105,전라남도,나주시,안면,심하지 않은 장애,2
202105,전라남도,나주시,장루.요루,심하지 않은 장애,57
202105,전라남도,나주시,뇌전증,심하지 않은 장애,13
202105,전라남도,나주시,언어,심한 장애,40
202105,전라남도,광양시,뇌병변,심한 장애,387
202105,전라남도,광양시,자폐성,심한 장애,94
202105,전라남도,광양시,정신,심한 장애,230
202105,전라남도,광양시,지체,심한 장애,627
202105,전라남도,광양시,신장,심한 장애,194
202105,전라남도,광양시,심장,심한 장애,9
202105,전라남도,광양시,호흡기,심한 장애,31
202105,전라남도,광양시,간,심한 장애,4
202105,전라남도,광양시,안면,심한 장애,3
202105,전라남도,광양시,장루.요루,심한 장애,4
202105,전라남도,광양시,뇌전증,심한 장애,8
202105,전라남도,광양시,지체,심하지 않은 장애,3247
202105,전라남도,광양시,시각,심한 장애,130
202105,전라남도,광양시,시각,심하지 않은 장애,607
202105,전라남도,광양시,청각,심하지 않은 장애,767
202105,전라남도,광양시,언어,심하지 않은 장애,39
202105,전라남도,광양시,뇌병변,심하지 않은 장애,240
202105,전라남도,광양시,신장,심하지 않은 장애,69
202105,전라남도,광양시,심장,심하지 않은 장애,3
202105,전라남도,광양시,호흡기,심하지 않은 장애,2
202105,전라남도,광양시,간,심하지 않은 장애,37
202105,전라남도,광양시,안면,심하지 않은 장애,1
202105,전라남도,광양시,장루.요루,심하지 않은 장애,24
202105,전라남도,광양시,뇌전증,심하지 않은 장애,17
202105,전라남도,광양시,청각,심한 장애,244
202105,전라남도,광양시,언어,심한 장애,35
202105,전라남도,광양시,지적,심한 장애,688
202105,전라남도,담양군,지적,심한 장애,442
202105,전라남도,담양군,뇌병변,심한 장애,189
202105,전라남도,담양군,자폐성,심한 장애,25
202105,전라남도,담양군,정신,심한 장애,165
202105,전라남도,담양군,신장,심한 장애,64
202105,전라남도,담양군,지체,심한 장애,318
202105,전라남도,담양군,심장,심한 장애,2
202105,전라남도,담양군,호흡기,심한 장애,15
202105,전라남도,담양군,안면,심한 장애,2
202105,전라남도,담양군,뇌전증,심한 장애,3
202105,전라남도,담양군,지체,심하지 않은 장애,1502
202105,전라남도,담양군,시각,심하지 않은 장애,295
202105,전라남도,담양군,청각,심하지 않은 장애,544
202105,전라남도,담양군,시각,심한 장애,61
202105,전라남도,담양군,언어,심하지 않은 장애,13
202105,전라남도,담양군,뇌병변,심하지 않은 장애,141
202105,전라남도,담양군,신장,심하지 않은 장애,22
202105,전라남도,담양군,간,심하지 않은 장애,15
202105,전라남도,담양군,안면,심하지 않은 장애,2
202105,전라남도,담양군,장루.요루,심하지 않은 장애,23
202105,전라남도,담양군,뇌전증,심하지 않은 장애,6
202105,전라남도,담양군,청각,심한 장애,163
202105,전라남도,담양군,언어,심한 장애,21
202105,전라남도,곡성군,뇌병변,심한 장애,149
202105,전라남도,곡성군,지체,심한 장애,248
202105,전라남도,곡성군,자폐성,심한 장애,9
202105,전라남도,곡성군,정신,심한 장애,113
202105,전라남도,곡성군,신장,심한 장애,40
202105,전라남도,곡성군,심장,심한 장애,3
202105,전라남도,곡성군,호흡기,심한 장애,13
202105,전라남도,곡성군,간,심한 장애,1
202105,전라남도,곡성군,안면,심한 장애,1
202105,전라남도,곡성군,뇌전증,심한 장애,3
202105,전라남도,곡성군,지체,심하지 않은 장애,1301
202105,전라남도,곡성군,시각,심하지 않은 장애,236
202105,전라남도,곡성군,청각,심하지 않은 장애,454
202105,전라남도,곡성군,언어,심하지 않은 장애,12
202105,전라남도,곡성군,시각,심한 장애,51
202105,전라남도,곡성군,뇌병변,심하지 않은 장애,88
202105,전라남도,곡성군,신장,심하지 않은 장애,7
202105,전라남도,곡성군,간,심하지 않은 장애,9
202105,전라남도,곡성군,안면,심하지 않은 장애,2
202105,전라남도,곡성군,장루.요루,심하지 않은 장애,11
202105,전라남도,곡성군,뇌전증,심하지 않은 장애,11
202105,전라남도,곡성군,청각,심한 장애,146
202105,전라남도,곡성군,언어,심한 장애,10
202105,전라남도,곡성군,지적,심한 장애,338
202105,전라남도,구례군,뇌병변,심한 장애,120
202105,전라남도,구례군,자폐성,심한 장애,6
202105,전라남도,구례군,정신,심한 장애,89
202105,전라남도,구례군,지체,심한 장애,240
202105,전라남도,구례군,신장,심한 장애,48
202105,전라남도,구례군,심장,심한 장애,2
202105,전라남도,구례군,호흡기,심한 장애,9
202105,전라남도,구례군,지체,심하지 않은 장애,1167
202105,전라남도,구례군,시각,심한 장애,52
202105,전라남도,구례군,시각,심하지 않은 장애,199
202105,전라남도,구례군,청각,심하지 않은 장애,338
202105,전라남도,구례군,언어,심하지 않은 장애,5
202105,전라남도,구례군,뇌병변,심하지 않은 장애,94
202105,전라남도,구례군,신장,심하지 않은 장애,7
202105,전라남도,구례군,호흡기,심하지 않은 장애,1
202105,전라남도,구례군,간,심하지 않은 장애,12
202105,전라남도,구례군,안면,심하지 않은 장애,1
202105,전라남도,구례군,장루.요루,심하지 않은 장애,16
202105,전라남도,구례군,뇌전증,심하지 않은 장애,1
202105,전라남도,구례군,청각,심한 장애,154
202105,전라남도,구례군,언어,심한 장애,10
202105,전라남도,구례군,지적,심한 장애,187
202105,전라남도,고흥군,지적,심한 장애,425
202105,전라남도,고흥군,지체,심한 장애,913
202105,전라남도,고흥군,뇌병변,심한 장애,332
202105,전라남도,고흥군,자폐성,심한 장애,17
202105,전라남도,고흥군,정신,심한 장애,282
202105,전라남도,고흥군,신장,심한 장애,150
202105,전라남도,고흥군,심장,심한 장애,8
202105,전라남도,고흥군,호흡기,심한 장애,22
202105,전라남도,고흥군,간,심한 장애,2
202105,전라남도,고흥군,시각,심한 장애,160
202105,전라남도,고흥군,안면,심한 장애,2
202105,전라남도,고흥군,장루.요루,심한 장애,2
202105,전라남도,고흥군,뇌전증,심한 장애,1
202105,전라남도,고흥군,지체,심하지 않은 장애,3161
202105,전라남도,고흥군,시각,심하지 않은 장애,591
202105,전라남도,고흥군,청각,심하지 않은 장애,764
202105,전라남도,고흥군,언어,심하지 않은 장애,17
202105,전라남도,고흥군,뇌병변,심하지 않은 장애,215
202105,전라남도,고흥군,신장,심하지 않은 장애,28
202105,전라남도,고흥군,심장,심하지 않은 장애,5
202105,전라남도,고흥군,청각,심한 장애,297
202105,전라남도,고흥군,간,심하지 않은 장애,26
202105,전라남도,고흥군,안면,심하지 않은 장애,1
202105,전라남도,고흥군,장루.요루,심하지 않은 장애,36
202105,전라남도,고흥군,뇌전증,심하지 않은 장애,11
202105,전라남도,고흥군,언어,심한 장애,22
202105,전라남도,보성군,지적,심한 장애,384
202105,전라남도,보성군,뇌병변,심한 장애,197
202105,전라남도,보성군,자폐성,심한 장애,16
202105,전라남도,보성군,정신,심한 장애,168
202105,전라남도,보성군,신장,심한 장애,62
202105,전라남도,보성군,지체,심한 장애,360
202105,전라남도,보성군,심장,심한 장애,3
202105,전라남도,보성군,호흡기,심한 장애,15
202105,전라남도,보성군,간,심한 장애,1
202105,전라남도,보성군,안면,심한 장애,2
202105,전라남도,보성군,시각,심한 장애,63
202105,전라남도,보성군,뇌전증,심한 장애,4
202105,전라남도,보성군,지체,심하지 않은 장애,1739
202105,전라남도,보성군,시각,심하지 않은 장애,345
202105,전라남도,보성군,청각,심하지 않은 장애,610
202105,전라남도,보성군,언어,심하지 않은 장애,11
202105,전라남도,보성군,뇌병변,심하지 않은 장애,125
202105,전라남도,보성군,신장,심하지 않은 장애,19
202105,전라남도,보성군,심장,심하지 않은 장애,2
202105,전라남도,보성군,간,심하지 않은 장애,19
202105,전라남도,보성군,안면,심하지 않은 장애,1
202105,전라남도,보성군,장루.요루,심하지 않은 장애,29
202105,전라남도,보성군,청각,심한 장애,202
202105,전라남도,보성군,뇌전증,심하지 않은 장애,10
202105,전라남도,보성군,언어,심한 장애,18
202105,전라남도,화순군,지적,심한 장애,474
202105,전라남도,화순군,뇌병변,심한 장애,226
202105,전라남도,화순군,자폐성,심한 장애,29
202105,전라남도,화순군,정신,심한 장애,214
202105,전라남도,화순군,신장,심한 장애,101
202105,전라남도,화순군,지체,심한 장애,396
202105,전라남도,화순군,심장,심한 장애,8
202105,전라남도,화순군,호흡기,심한 장애,26
202105,전라남도,화순군,안면,심한 장애,2
202105,전라남도,화순군,장루.요루,심한 장애,2
202105,전라남도,화순군,시각,심한 장애,101
202105,전라남도,화순군,뇌전증,심한 장애,6
202105,전라남도,화순군,지체,심하지 않은 장애,1920
202105,전라남도,화순군,시각,심하지 않은 장애,418
202105,전라남도,화순군,청각,심하지 않은 장애,723
202105,전라남도,화순군,언어,심하지 않은 장애,14
202105,전라남도,화순군,뇌병변,심하지 않은 장애,197
202105,전라남도,화순군,정신,심하지 않은 장애,1
202105,전라남도,화순군,신장,심하지 않은 장애,27
202105,전라남도,화순군,심장,심하지 않은 장애,4
202105,전라남도,화순군,간,심하지 않은 장애,24
202105,전라남도,화순군,안면,심하지 않은 장애,1
202105,전라남도,화순군,장루.요루,심하지 않은 장애,37
202105,전라남도,화순군,청각,심한 장애,202
202105,전라남도,화순군,뇌전증,심하지 않은 장애,13
202105,전라남도,화순군,언어,심한 장애,14
202105,전라남도,장흥군,지적,심한 장애,320
202105,전라남도,장흥군,뇌병변,심한 장애,153
202105,전라남도,장흥군,자폐성,심한 장애,13
202105,전라남도,장흥군,정신,심한 장애,155
202105,전라남도,장흥군,신장,심한 장애,58
202105,전라남도,장흥군,심장,심한 장애,4
202105,전라남도,장흥군,호흡기,심한 장애,13
202105,전라남도,장흥군,안면,심한 장애,1
202105,전라남도,장흥군,장루.요루,심한 장애,1
202105,전라남도,장흥군,지체,심하지 않은 장애,1540
202105,전라남도,장흥군,시각,심한 장애,75
202105,전라남도,장흥군,시각,심하지 않은 장애,283
202105,전라남도,장흥군,청각,심하지 않은 장애,433
202105,전라남도,장흥군,언어,심하지 않은 장애,11
202105,전라남도,장흥군,뇌병변,심하지 않은 장애,111
202105,전라남도,장흥군,지체,심한 장애,455
202105,전라남도,장흥군,신장,심하지 않은 장애,14
202105,전라남도,장흥군,청각,심한 장애,169
202105,전라남도,장흥군,호흡기,심하지 않은 장애,1
202105,전라남도,장흥군,간,심하지 않은 장애,10
202105,전라남도,장흥군,안면,심하지 않은 장애,2
202105,전라남도,장흥군,장루.요루,심하지 않은 장애,15
202105,전라남도,장흥군,뇌전증,심하지 않은 장애,9
202105,전라남도,장흥군,언어,심한 장애,22
202105,전라남도,강진군,지적,심한 장애,272
202105,전라남도,강진군,뇌병변,심한 장애,124
202105,전라남도,강진군,자폐성,심한 장애,16
202105,전라남도,강진군,정신,심한 장애,119
202105,전라남도,강진군,신장,심한 장애,73
202105,전라남도,강진군,지체,심한 장애,263
202105,전라남도,강진군,심장,심한 장애,1
202105,전라남도,강진군,호흡기,심한 장애,13
202105,전라남도,강진군,간,심한 장애,1
202105,전라남도,강진군,안면,심한 장애,1
202105,전라남도,강진군,뇌전증,심한 장애,1
202105,전라남도,강진군,지체,심하지 않은 장애,1390
202105,전라남도,강진군,시각,심하지 않은 장애,267
202105,전라남도,강진군,청각,심하지 않은 장애,382
202105,전라남도,강진군,시각,심한 장애,64
202105,전라남도,강진군,언어,심하지 않은 장애,8
202105,전라남도,강진군,뇌병변,심하지 않은 장애,108
202105,전라남도,강진군,신장,심하지 않은 장애,16
202105,전라남도,강진군,심장,심하지 않은 장애,1
202105,전라남도,강진군,간,심하지 않은 장애,7
202105,전라남도,강진군,장루.요루,심하지 않은 장애,21
202105,전라남도,강진군,뇌전증,심하지 않은 장애,6
202105,전라남도,강진군,청각,심한 장애,143
202105,전라남도,강진군,언어,심한 장애,17
202105,전라남도,해남군,뇌병변,심한 장애,272
202105,전라남도,해남군,지체,심한 장애,579
202105,전라남도,해남군,자폐성,심한 장애,25
202105,전라남도,해남군,정신,심한 장애,354
202105,전라남도,해남군,신장,심한 장애,145
202105,전라남도,해남군,심장,심한 장애,1
202105,전라남도,해남군,호흡기,심한 장애,19
202105,전라남도,해남군,안면,심한 장애,1
202105,전라남도,해남군,장루.요루,심한 장애,3
202105,전라남도,해남군,뇌전증,심한 장애,4
202105,전라남도,해남군,지체,심하지 않은 장애,2525
202105,전라남도,해남군,시각,심하지 않은 장애,524
202105,전라남도,해남군,청각,심하지 않은 장애,609
202105,전라남도,해남군,언어,심하지 않은 장애,13
202105,전라남도,해남군,시각,심한 장애,143
202105,전라남도,해남군,뇌병변,심하지 않은 장애,209
202105,전라남도,해남군,신장,심하지 않은 장애,37
202105,전라남도,해남군,심장,심하지 않은 장애,1
202105,전라남도,해남군,호흡기,심하지 않은 장애,1
202105,전라남도,해남군,간,심하지 않은 장애,16
202105,전라남도,해남군,안면,심하지 않은 장애,3
202105,전라남도,해남군,장루.요루,심하지 않은 장애,21
202105,전라남도,해남군,뇌전증,심하지 않은 장애,9
202105,전라남도,해남군,청각,심한 장애,265
202105,전라남도,해남군,언어,심한 장애,21
202105,전라남도,해남군,지적,심한 장애,594
202105,전라남도,영암군,지적,심한 장애,448
202105,전라남도,영암군,뇌병변,심한 장애,193
202105,전라남도,영암군,자폐성,심한 장애,29
202105,전라남도,영암군,정신,심한 장애,152
202105,전라남도,영암군,신장,심한 장애,81
202105,전라남도,영암군,심장,심한 장애,4
202105,전라남도,영암군,호흡기,심한 장애,16
202105,전라남도,영암군,시각,심한 장애,100
202105,전라남도,영암군,안면,심한 장애,1
202105,전라남도,영암군,뇌전증,심한 장애,1
202105,전라남도,영암군,지체,심하지 않은 장애,1936
202105,전라남도,영암군,시각,심하지 않은 장애,339
202105,전라남도,영암군,청각,심하지 않은 장애,485
202105,전라남도,영암군,언어,심하지 않은 장애,19
202105,전라남도,영암군,뇌병변,심하지 않은 장애,168
202105,전라남도,영암군,신장,심하지 않은 장애,22
202105,전라남도,영암군,심장,심하지 않은 장애,1
202105,전라남도,영암군,간,심하지 않은 장애,21
202105,전라남도,영암군,안면,심하지 않은 장애,2
202105,전라남도,영암군,장루.요루,심하지 않은 장애,24
202105,전라남도,영암군,청각,심한 장애,222
202105,전라남도,영암군,뇌전증,심하지 않은 장애,4
202105,전라남도,영암군,지체,심한 장애,379
202105,전라남도,영암군,언어,심한 장애,22
202105,전라남도,무안군,지적,심한 장애,589
202105,전라남도,무안군,뇌병변,심한 장애,304
202105,전라남도,무안군,자폐성,심한 장애,33
202105,전라남도,무안군,정신,심한 장애,539
202105,전라남도,무안군,신장,심한 장애,115
202105,전라남도,무안군,심장,심한 장애,4
202105,전라남도,무안군,호흡기,심한 장애,20
202105,전라남도,무안군,간,심한 장애,2
202105,전라남도,무안군,안면,심한 장애,2
202105,전라남도,무안군,지체,심한 장애,564
202105,전라남도,무안군,장루.요루,심한 장애,4
202105,전라남도,무안군,시각,심한 장애,126
202105,전라남도,무안군,뇌전증,심한 장애,3
202105,전라남도,무안군,지체,심하지 않은 장애,2525
202105,전라남도,무안군,시각,심하지 않은 장애,428
202105,전라남도,무안군,청각,심하지 않은 장애,519
202105,전라남도,무안군,언어,심하지 않은 장애,21
202105,전라남도,무안군,뇌병변,심하지 않은 장애,175
202105,전라남도,무안군,청각,심한 장애,248
202105,전라남도,무안군,신장,심하지 않은 장애,37
202105,전라남도,무안군,간,심하지 않은 장애,16
202105,전라남도,무안군,안면,심하지 않은 장애,2
202105,전라남도,무안군,장루.요루,심하지 않은 장애,23
202105,전라남도,무안군,뇌전증,심하지 않은 장애,17
202105,전라남도,무안군,언어,심한 장애,24
202105,전라남도,함평군,지적,심한 장애,388
202105,전라남도,함평군,뇌병변,심한 장애,127
202105,전라남도,함평군,자폐성,심한 장애,14
202105,전라남도,함평군,정신,심한 장애,116
202105,전라남도,함평군,신장,심한 장애,51
202105,전라남도,함평군,심장,심한 장애,1
202105,전라남도,함평군,시각,심한 장애,65
202105,전라남도,함평군,호흡기,심한 장애,10
202105,전라남도,함평군,간,심한 장애,1
202105,전라남도,함평군,장루.요루,심한 장애,1
202105,전라남도,함평군,뇌전증,심한 장애,1
202105,전라남도,함평군,지체,심하지 않은 장애,1536
202105,전라남도,함평군,시각,심하지 않은 장애,255
202105,전라남도,함평군,청각,심하지 않은 장애,409
202105,전라남도,함평군,언어,심하지 않은 장애,12
202105,전라남도,함평군,뇌병변,심하지 않은 장애,104
202105,전라남도,함평군,신장,심하지 않은 장애,19
202105,전라남도,함평군,지체,심한 장애,418
202105,전라남도,함평군,간,심하지 않은 장애,13
202105,전라남도,함평군,청각,심한 장애,164
202105,전라남도,함평군,안면,심하지 않은 장애,1
202105,전라남도,함평군,장루.요루,심하지 않은 장애,16
202105,전라남도,함평군,뇌전증,심하지 않은 장애,6
202105,전라남도,함평군,언어,심한 장애,17
202105,전라남도,영광군,지체,심한 장애,517
202105,전라남도,영광군,뇌병변,심한 장애,171
202105,전라남도,영광군,자폐성,심한 장애,15
202105,전라남도,영광군,정신,심한 장애,196
202105,전라남도,영광군,신장,심한 장애,93
202105,전라남도,영광군,심장,심한 장애,3
202105,전라남도,영광군,호흡기,심한 장애,22
202105,전라남도,영광군,안면,심한 장애,4
202105,전라남도,영광군,장루.요루,심한 장애,4
202105,전라남도,영광군,지체,심하지 않은 장애,2137
202105,전라남도,영광군,시각,심하지 않은 장애,363
202105,전라남도,영광군,시각,심한 장애,81
202105,전라남도,영광군,청각,심하지 않은 장애,478
202105,전라남도,영광군,언어,심하지 않은 장애,18
202105,전라남도,영광군,뇌병변,심하지 않은 장애,183
202105,전라남도,영광군,신장,심하지 않은 장애,26
202105,전라남도,영광군,심장,심하지 않은 장애,1
202105,전라남도,영광군,간,심하지 않은 장애,20
202105,전라남도,영광군,안면,심하지 않은 장애,1
202105,전라남도,영광군,장루.요루,심하지 않은 장애,25
202105,전라남도,영광군,뇌전증,심하지 않은 장애,13
202105,전라남도,영광군,청각,심한 장애,215
202105,전라남도,영광군,언어,심한 장애,20
202105,전라남도,영광군,지적,심한 장애,509
202105,전라남도,장성군,뇌병변,심한 장애,180
202105,전라남도,장성군,지체,심한 장애,326
202105,전라남도,장성군,자폐성,심한 장애,24
202105,전라남도,장성군,정신,심한 장애,230
202105,전라남도,장성군,신장,심한 장애,69
202105,전라남도,장성군,심장,심한 장애,6
202105,전라남도,장성군,호흡기,심한 장애,19
202105,전라남도,장성군,간,심한 장애,3
202105,전라남도,장성군,지체,심하지 않은 장애,1571
202105,전라남도,장성군,시각,심하지 않은 장애,353
202105,전라남도,장성군,청각,심하지 않은 장애,484
202105,전라남도,장성군,언어,심하지 않은 장애,12
202105,전라남도,장성군,시각,심한 장애,67
202105,전라남도,장성군,뇌병변,심하지 않은 장애,109
202105,전라남도,장성군,신장,심하지 않은 장애,19
202105,전라남도,장성군,간,심하지 않은 장애,16
202105,전라남도,장성군,안면,심하지 않은 장애,2
202105,전라남도,장성군,장루.요루,심하지 않은 장애,24
202105,전라남도,장성군,뇌전증,심하지 않은 장애,15
202105,전라남도,장성군,청각,심한 장애,196
202105,전라남도,장성군,언어,심한 장애,21
202105,전라남도,장성군,지적,심한 장애,360
202105,전라남도,완도군,지적,심한 장애,314
202105,전라남도,완도군,뇌병변,심한 장애,179
202105,전라남도,완도군,자폐성,심한 장애,12
202105,전라남도,완도군,정신,심한 장애,149
202105,전라남도,완도군,신장,심한 장애,88
202105,전라남도,완도군,지체,심한 장애,518
202105,전라남도,완도군,심장,심한 장애,3
202105,전라남도,완도군,호흡기,심한 장애,11
202105,전라남도,완도군,간,심한 장애,1
202105,전라남도,완도군,장루.요루,심한 장애,2
202105,전라남도,완도군,시각,심한 장애,63
202105,전라남도,완도군,지체,심하지 않은 장애,1955
202105,전라남도,완도군,시각,심하지 않은 장애,405
202105,전라남도,완도군,청각,심하지 않은 장애,425
202105,전라남도,완도군,언어,심하지 않은 장애,11
202105,전라남도,완도군,뇌병변,심하지 않은 장애,140
202105,전라남도,완도군,신장,심하지 않은 장애,18
202105,전라남도,완도군,심장,심하지 않은 장애,2
202105,전라남도,완도군,간,심하지 않은 장애,18
202105,전라남도,완도군,안면,심하지 않은 장애,2
202105,전라남도,완도군,장루.요루,심하지 않은 장애,20
202105,전라남도,완도군,청각,심한 장애,195
202105,전라남도,완도군,뇌전증,심하지 않은 장애,8
202105,전라남도,완도군,언어,심한 장애,25
202105,전라남도,진도군,지적,심한 장애,258
202105,전라남도,진도군,뇌병변,심한 장애,132
202105,전라남도,진도군,자폐성,심한 장애,10
202105,전라남도,진도군,정신,심한 장애,112
202105,전라남도,진도군,신장,심한 장애,50
202105,전라남도,진도군,심장,심한 장애,11
202105,전라남도,진도군,호흡기,심한 장애,10
202105,전라남도,진도군,간,심한 장애,2
202105,전라남도,진도군,안면,심한 장애,2
202105,전라남도,진도군,장루.요루,심한 장애,2
202105,전라남도,진도군,뇌전증,심한 장애,4
202105,전라남도,진도군,시각,심한 장애,50
202105,전라남도,진도군,지체,심하지 않은 장애,1348
202105,전라남도,진도군,시각,심하지 않은 장애,243
202105,전라남도,진도군,청각,심하지 않은 장애,323
202105,전라남도,진도군,언어,심하지 않은 장애,10
202105,전라남도,진도군,지체,심한 장애,334
202105,전라남도,진도군,뇌병변,심하지 않은 장애,87
202105,전라남도,진도군,신장,심하지 않은 장애,21
202105,전라남도,진도군,청각,심한 장애,134
202105,전라남도,진도군,심장,심하지 않은 장애,1
202105,전라남도,진도군,간,심하지 않은 장애,13
202105,전라남도,진도군,장루.요루,심하지 않은 장애,16
202105,전라남도,진도군,뇌전증,심하지 않은 장애,11
202105,전라남도,진도군,언어,심한 장애,10
202105,전라남도,신안군,뇌병변,심한 장애,178
202105,전라남도,신안군,자폐성,심한 장애,6
202105,전라남도,신안군,정신,심한 장애,88
202105,전라남도,신안군,신장,심한 장애,59
202105,전라남도,신안군,지체,심한 장애,348
202105,전라남도,신안군,심장,심한 장애,5
202105,전라남도,신안군,호흡기,심한 장애,12
202105,전라남도,신안군,안면,심한 장애,4
202105,전라남도,신안군,장루.요루,심한 장애,1
202105,전라남도,신안군,뇌전증,심한 장애,3
202105,전라남도,신안군,지체,심하지 않은 장애,1987
202105,전라남도,신안군,시각,심하지 않은 장애,374
202105,전라남도,신안군,청각,심하지 않은 장애,363
202105,전라남도,신안군,시각,심한 장애,75
202105,전라남도,신안군,언어,심하지 않은 장애,13
202105,전라남도,신안군,뇌병변,심하지 않은 장애,116
202105,전라남도,신안군,신장,심하지 않은 장애,12
202105,전라남도,신안군,간,심하지 않은 장애,16
202105,전라남도,신안군,장루.요루,심하지 않은 장애,19
202105,전라남도,신안군,뇌전증,심하지 않은 장애,5
202105,전라남도,신안군,청각,심한 장애,226
202105,전라남도,신안군,언어,심한 장애,17
202105,전라남도,신안군,지적,심한 장애,300
202105,경상북도,포항시,지적,심한 장애,2276
202105,경상북도,포항시,뇌병변,심한 장애,1502
202105,경상북도,포항시,자폐성,심한 장애,310
202105,경상북도,포항시,정신,심한 장애,991
202105,경상북도,포항시,신장,심한 장애,780
202105,경상북도,포항시,심장,심한 장애,120
202105,경상북도,포항시,호흡기,심한 장애,106
202105,경상북도,포항시,시각,심한 장애,517
202105,경상북도,포항시,간,심한 장애,5
202105,경상북도,포항시,안면,심한 장애,12
202105,경상북도,포항시,장루.요루,심한 장애,6
202105,경상북도,포항시,뇌전증,심한 장애,21
202105,경상북도,포항시,지체,심하지 않은 장애,9864
202105,경상북도,포항시,시각,심하지 않은 장애,2065
202105,경상북도,포항시,청각,심하지 않은 장애,3293
202105,경상북도,포항시,언어,심하지 않은 장애,103
202105,경상북도,포항시,뇌병변,심하지 않은 장애,1040
202105,경상북도,포항시,신장,심하지 않은 장애,214
202105,경상북도,포항시,청각,심한 장애,1085
202105,경상북도,포항시,심장,심하지 않은 장애,11
202105,경상북도,포항시,호흡기,심하지 않은 장애,2
202105,경상북도,포항시,간,심하지 않은 장애,160
202105,경상북도,포항시,안면,심하지 않은 장애,11
202105,경상북도,포항시,장루.요루,심하지 않은 장애,128
202105,경상북도,포항시,뇌전증,심하지 않은 장애,48
202105,경상북도,포항시,지체,심한 장애,2767
202105,경상북도,포항시,언어,심한 장애,109
202105,경상북도,경주시,뇌병변,심한 장애,811
202105,경상북도,경주시,자폐성,심한 장애,84
202105,경상북도,경주시,정신,심한 장애,600
202105,경상북도,경주시,신장,심한 장애,432
202105,경상북도,경주시,지체,심한 장애,1511
202105,경상북도,경주시,심장,심한 장애,15
202105,경상북도,경주시,호흡기,심한 장애,76
202105,경상북도,경주시,간,심한 장애,1
202105,경상북도,경주시,안면,심한 장애,7
202105,경상북도,경주시,장루.요루,심한 장애,4
202105,경상북도,경주시,뇌전증,심한 장애,7
202105,경상북도,경주시,지체,심하지 않은 장애,6138
202105,경상북도,경주시,시각,심한 장애,317
202105,경상북도,경주시,시각,심하지 않은 장애,1275
202105,경상북도,경주시,청각,심하지 않은 장애,2152
202105,경상북도,경주시,언어,심하지 않은 장애,62
202105,경상북도,경주시,뇌병변,심하지 않은 장애,616
202105,경상북도,경주시,신장,심하지 않은 장애,131
202105,경상북도,경주시,심장,심하지 않은 장애,10
202105,경상북도,경주시,호흡기,심하지 않은 장애,2
202105,경상북도,경주시,간,심하지 않은 장애,72
202105,경상북도,경주시,안면,심하지 않은 장애,12
